D5-DD,D7-DD,D7-UU,D7-DU,subject
0.003786,0.027121,0.05176,0.022124,18
0.003338,0.027838,0.046929,0.019064,18
0.003696,0.024567,0.053462,0.020792,18
0.003343,0.026332,0.043374,0.020248,18
0.003368,0.028158,0.0418,0.019083,18
0.003365,0.024117,0.045274,0.019184,18
0.003402,0.025379,0.042831,0.021962,18
0.003157,0.023846,0.043317,0.017426,18
0.003364,0.024369,0.039181,0.018347,18
0.003352,0.028083,0.042215,0.018959,18
0.002723,0.024694,0.043573,0.020573,18
0.003303,0.025399,0.042489,0.019333,18
0.003306,0.024666,0.044258,0.019766,18
0.003252,0.026855,0.042934,0.020752,18
0.003456,0.023344,0.046968,0.020354,18
0.003019,0.026585,0.040768,0.019186,18
0.003129,0.026531,0.04389,0.020183,18
0.004643,0.030065,0.040529,0.028036,18
0.00376,0.025472,0.041974,0.02092,18
0.003064,0.026849,0.038155,0.019781,18
0.00329,0.023556,0.043894,0.017983,18
0.002735,0.02684,0.041893,0.01872,18
0.003351,0.022914,0.041293,0.018129,18
0.003992,0.023724,0.0444,0.016505,18
0.002967,0.024241,0.036598,0.017083,18
0.003149,0.025111,0.043773,0.016634,18
0.002729,0.023199,0.049661,0.017149,18
0.002805,0.026336,0.042647,0.01745,18
0.004109,0.027348,0.045002,0.018865,18
0.00322,0.024115,0.049141,0.020495,18
0.002814,0.024519,0.043258,0.016944,18
0.003258,0.026528,0.044707,0.02212,18
0.003176,0.027639,0.044005,0.01589,18
0.002609,0.02584,0.03952,0.015691,18
0.003134,0.022288,0.04496,0.021936,18
0.002997,0.0271,0.037361,0.014637,18
0.003657,0.026366,0.042442,0.022804,18
0.003329,0.023015,0.036536,0.018316,18
0.003691,0.023454,0.040442,0.02015,18
0.003499,0.027422,0.040228,0.017569,18
0.003667,0.023468,0.036934,0.0179,18
0.002706,0.026674,0.041492,0.017853,18
0.003133,0.023987,0.042955,0.01407,18
0.002995,0.025012,0.042646,0.014103,18
0.003496,0.024599,0.042434,0.015562,18
0.002728,0.024884,0.041146,0.014968,18
0.002901,0.02731,0.04288,0.013987,18
0.00309,0.023825,0.042503,0.019111,18
0.003447,0.028534,0.040904,0.019573,18
0.004205,0.024632,0.039249,0.022328,18
0.002894,0.022519,0.038924,0.017416,18
0.003488,0.023115,0.044929,0.020556,18
0.003928,0.023369,0.041409,0.020265,18
0.004283,0.029773,0.040648,0.021544,18
0.003361,0.023834,0.04208,0.021129,18
0.003195,0.025095,0.041821,0.022022,18
0.004919,0.029793,0.040183,0.025828,18
0.002713,0.024431,0.043981,0.014086,18
0.003108,0.024247,0.039763,0.015734,18
0.003317,0.022503,0.043746,0.019509,18
0.004272,0.022883,0.042196,0.019758,18
0.003562,0.026979,0.04324,0.019557,18
0.002879,0.024477,0.038682,0.017569,18
0.003172,0.026194,0.037178,0.019149,18
0.003247,0.027019,0.053918,0.019678,18
0.003052,0.025446,0.042216,0.019097,18
0.002866,0.027883,0.046409,0.019184,18
0.003339,0.026747,0.036888,0.021776,18
0.003119,0.026088,0.037774,0.019054,18
0.003535,0.025735,0.04182,0.01933,18
0.002919,0.026386,0.03866,0.017487,18
0.003325,0.024853,0.039678,0.018717,18
0.003615,0.030094,0.043382,0.022205,18
0.003739,0.024402,0.042868,0.018953,18
0.003416,0.028639,0.041824,0.018996,18
0.003464,0.02757,0.044822,0.019332,18
0.003186,0.024673,0.039664,0.017157,18
0.00314,0.02533,0.037388,0.017081,18
0.003779,0.02296,0.04037,0.019598,18
0.003242,0.020811,0.038274,0.016139,18
0.003156,0.024028,0.037998,0.015352,18
0.003188,0.025043,0.039537,0.019881,18
0.003261,0.024961,0.039167,0.019294,18
0.002675,0.027098,0.044827,0.021214,18
0.003049,0.022337,0.040992,0.017442,18
0.003267,0.020957,0.041281,0.017913,18
0.002728,0.028286,0.048688,0.018129,18
0.003426,0.022665,0.039929,0.018892,18
0.002656,0.021635,0.041342,0.015235,18
0.002733,0.022305,0.050282,0.017957,18
0.003487,0.028031,0.041203,0.016791,18
0.003218,0.026349,0.038033,0.015066,18
0.003602,0.024428,0.047122,0.020437,18
0.002762,0.02487,0.038284,0.015927,18
0.00315,0.028042,0.040565,0.015626,18
0.003155,0.028749,0.040827,0.015911,18
0.002954,0.02499,0.043003,0.016019,18
0.003096,0.023031,0.039416,0.01817,18
0.003784,0.025003,0.040488,0.018809,18
0.003371,0.023106,0.037521,0.019604,18
0.003373,0.023844,0.038948,0.018511,18
0.003415,0.028546,0.046899,0.017731,18
0.003376,0.024649,0.035951,0.018411,18
0.002664,0.022733,0.036344,0.014214,18
0.002877,0.02846,0.052025,0.029763,19
0.003332,0.034754,0.054337,0.028098,19
0.00361,0.027804,0.053179,0.030287,19
0.00522,0.033998,0.0565,0.03054,19
0.003104,0.028286,0.046224,0.026104,19
0.003118,0.027267,0.053616,0.02962,19
0.00314,0.031809,0.053146,0.030382,19
0.003901,0.03116,0.045739,0.029446,19
0.003693,0.028628,0.069069,0.027847,19
0.004026,0.028252,0.050502,0.025723,19
0.00333,0.029389,0.05053,0.030329,19
0.003391,0.029596,0.049071,0.026815,19
0.003905,0.037578,0.050969,0.026529,19
0.003341,0.027436,0.053177,0.029253,19
0.004197,0.035684,0.059113,0.030232,19
0.003787,0.033905,0.062736,0.030109,19
0.003907,0.032514,0.063743,0.028567,19
0.003773,0.034396,0.060589,0.029417,19
0.004127,0.032307,0.048833,0.028735,19
0.00398,0.030717,0.049136,0.026327,19
0.003342,0.02982,0.063974,0.028011,19
0.004716,0.038001,0.057732,0.031268,19
0.005391,0.03532,0.053306,0.029978,19
0.003274,0.034103,0.054332,0.03039,19
0.004487,0.038097,0.048563,0.030302,19
0.004892,0.034458,0.062268,0.033502,19
0.005002,0.03394,0.067126,0.03502,19
0.00545,0.035293,0.069517,0.036307,19
0.003167,0.035121,0.057431,0.034962,19
0.003241,0.037577,0.064371,0.037119,19
0.004148,0.037395,0.063729,0.047791,19
0.004721,0.035682,0.068243,0.040389,19
0.005046,0.037515,0.068126,0.041664,19
0.003409,0.03364,0.063695,0.030362,19
0.004509,0.034,0.065016,0.043378,19
0.004302,0.035369,0.068257,0.041986,19
0.003722,0.036163,0.046688,0.039461,19
0.004127,0.037642,0.066349,0.047857,19
0.003749,0.03291,0.045678,0.034327,19
0.003575,0.034618,0.055734,0.045712,19
0.004233,0.040354,0.063518,0.029344,19
0.003632,0.035431,0.059953,0.033386,19
0.003183,0.032449,0.078411,0.030202,19
0.004125,0.037352,0.068296,0.026991,19
0.003986,0.032811,0.068709,0.023055,19
0.003435,0.035742,0.072873,0.029296,19
0.004397,0.034527,0.077705,0.02513,19
0.00425,0.031611,0.071658,0.024903,19
0.004184,0.03765,0.046637,0.026219,19
0.004489,0.031651,0.055088,0.028197,19
0.005352,0.032418,0.051863,0.029536,19
0.005264,0.030762,0.053284,0.025876,19
0.003286,0.029183,0.056171,0.026132,19
0.004509,0.028259,0.053058,0.026712,19
0.00531,0.034305,0.054948,0.025869,19
0.004598,0.034188,0.047683,0.025359,19
0.003569,0.028712,0.069502,0.0278,19
0.003879,0.038081,0.067303,0.031571,19
0.00366,0.030327,0.050036,0.028267,19
0.00331,0.030362,0.045538,0.033521,19
0.003576,0.029263,0.063738,0.035531,19
0.004316,0.037413,0.051806,0.04438,19
0.00402,0.028249,0.042422,0.027542,19
0.003185,0.040773,0.054033,0.026625,19
0.003192,0.044525,0.056858,0.025807,19
0.003199,0.040546,0.054998,0.027675,19
0.004369,0.041857,0.066987,0.027898,19
0.003206,0.041804,0.051065,0.026571,19
0.003193,0.036319,0.053678,0.026532,19
0.003767,0.039924,0.055825,0.027769,19
0.003682,0.038899,0.054864,0.036686,19
0.003074,0.030975,0.043708,0.026343,19
0.003112,0.033619,0.052478,0.026547,19
0.003239,0.03227,0.054751,0.041584,19
0.004174,0.035172,0.054774,0.029706,19
0.003465,0.032545,0.044812,0.026079,19
0.002968,0.031079,0.048497,0.028893,19
0.004136,0.030652,0.079924,0.030497,19
0.004715,0.040298,0.069762,0.033485,19
0.00478,0.036612,0.059113,0.031986,19
0.003761,0.029695,0.074191,0.026469,19
0.004221,0.031149,0.06694,0.029092,19
0.004531,0.032672,0.092669,0.028798,19
0.003696,0.039669,0.080861,0.033119,19
0.004124,0.033331,0.056282,0.028921,19
0.003528,0.034256,0.05284,0.03203,19
0.003368,0.034323,0.056488,0.026968,19
0.003773,0.034578,0.072463,0.032249,19
0.004473,0.042336,0.087109,0.029121,19
0.003875,0.032582,0.07102,0.033992,19
0.002959,0.031139,0.044083,0.02769,19
0.00332,0.03427,0.055649,0.024152,19
0.00286,0.040922,0.055645,0.025943,19
0.003328,0.037948,0.053789,0.023748,19
0.003184,0.035663,0.0535,0.023707,19
0.003223,0.041024,0.057378,0.022566,19
0.003371,0.035605,0.055448,0.028558,19
0.003257,0.042104,0.051926,0.023092,19
0.003725,0.038078,0.064235,0.028124,19
0.003493,0.032927,0.047835,0.027162,19
0.003165,0.035357,0.045936,0.024957,19
0.003313,0.035023,0.047515,0.023269,19
0.003336,0.031484,0.045254,0.025121,19
0.003612,0.032692,0.045325,0.028833,19
0.00339,0.03185,0.060237,0.023558,19
0.004229,0.033683,0.072372,0.028955,19
0.003742,0.031645,0.071892,0.020963,19
0.003979,0.028346,0.056689,0.020469,19
0.003308,0.028212,0.066082,0.022935,19
0.003543,0.028268,0.063433,0.021667,19
0.003254,0.028694,0.06061,0.023812,19
0.003147,0.029763,0.061929,0.025236,19
0.003172,0.034716,0.044428,0.028231,19
0.003752,0.032709,0.056281,0.033161,19
0.00368,0.0282,0.042848,0.022404,19
0.003711,0.028838,0.043009,0.024089,19
0.003703,0.028712,0.04309,0.024127,19
0.002927,0.033271,0.043453,0.027366,19
0.003384,0.032282,0.05078,0.02708,19
0.004527,0.031174,0.054248,0.024266,19
0.00339,0.038866,0.057485,0.023866,19
0.003613,0.030973,0.052233,0.024531,19
0.00373,0.031368,0.045074,0.025075,19
0.003829,0.031689,0.054227,0.030256,19
0.003679,0.029574,0.053413,0.024418,19
0.003819,0.02841,0.046752,0.025167,19
0.003468,0.028815,0.055647,0.03279,19
0.003133,0.0292,0.045794,0.026605,19
0.003088,0.033325,0.042101,0.028148,19
0.003429,0.029737,0.053932,0.028636,19
0.003162,0.029373,0.040647,0.027106,19
0.003117,0.02962,0.041448,0.028203,19
0.003055,0.032942,0.053385,0.028123,19
0.004988,0.040491,0.05812,0.033081,19
0.004637,0.030292,0.058881,0.026172,19
0.003096,0.035839,0.059897,0.033381,19
0.004326,0.034913,0.060276,0.031577,19
0.003594,0.032308,0.046511,0.026964,19
0.004735,0.035359,0.049327,0.031317,19
0.005172,0.037674,0.076689,0.027903,19
0.003811,0.032343,0.050954,0.029645,19
0.003521,0.034813,0.0533,0.035921,19
0.004052,0.034412,0.061174,0.02839,19
0.003467,0.032246,0.045732,0.024111,19
0.00309,0.031038,0.052344,0.028991,19
0.003774,0.03237,0.049935,0.030805,19
0.003151,0.04065,0.053146,0.029628,19
0.003396,0.031486,0.051985,0.024101,19
0.004342,0.032275,0.078423,0.026903,19
0.003211,0.031768,0.043615,0.026335,19
0.003053,0.033238,0.059475,0.028603,19
0.003704,0.031712,0.050487,0.027588,19
0.003441,0.031643,0.050284,0.02802,19
0.002875,0.036825,0.048786,0.02849,19
0.003189,0.040625,0.078344,0.024027,19
0.003513,0.042649,0.063033,0.027006,19
0.004552,0.039717,0.067709,0.024303,19
0.003577,0.035044,0.046603,0.024035,19
0.005156,0.041596,0.073974,0.026856,19
0.003938,0.035255,0.088284,0.025904,19
0.004065,0.032151,0.087761,0.02526,19
0.00318,0.04336,0.04891,0.02536,19
0.003489,0.029933,0.04395,0.0277,19
0.003433,0.031863,0.045114,0.024266,19
0.00318,0.031584,0.043675,0.026716,19
0.003268,0.032083,0.043126,0.027761,19
0.003148,0.031218,0.045708,0.026798,19
0.003287,0.032433,0.042743,0.028405,19
0.003479,0.047291,0.082259,0.038654,19
0.004624,0.036017,0.090249,0.026477,19
0.003481,0.030486,0.057075,0.027843,19
0.003637,0.036935,0.06278,0.032538,19
0.00368,0.061453,0.082867,0.042317,19
0.003708,0.03186,0.083151,0.029913,19
0.002989,0.029937,0.067629,0.032916,19
0.003975,0.032162,0.049424,0.030355,19
0.003397,0.032141,0.049081,0.02996,19
0.003891,0.029313,0.048315,0.026247,19
0.003769,0.028343,0.04403,0.029108,19
0.00329,0.0311,0.045451,0.028831,19
0.003391,0.032249,0.041231,0.030166,19
0.003617,0.031892,0.048377,0.028955,19
0.002921,0.030764,0.045442,0.026526,19
0.003663,0.03226,0.047041,0.024804,19
0.004537,0.032753,0.050121,0.029878,19
0.003605,0.032149,0.04992,0.028144,19
0.003345,0.029082,0.049389,0.020483,19
0.003265,0.03014,0.046526,0.02699,19
0.003673,0.029901,0.051894,0.027171,19
0.003474,0.029877,0.069152,0.026725,19
0.0033,0.029251,0.043543,0.026272,19
0.003456,0.028719,0.067662,0.026519,19
0.004235,0.030304,0.068135,0.027748,19
0.003284,0.040757,0.067316,0.027671,19
0.003904,0.029125,0.065547,0.027857,19
0.003563,0.028204,0.065094,0.025048,19
0.003208,0.036502,0.055243,0.023723,19
0.003192,0.034946,0.051274,0.026102,19
0.003327,0.028301,0.060707,0.028413,19
0.003232,0.027307,0.053598,0.026032,19
0.003127,0.029058,0.052464,0.025713,19
0.003569,0.030773,0.046369,0.027796,19
0.003321,0.033268,0.060701,0.025987,19
0.003739,0.038083,0.055653,0.030679,19
0.003108,0.039106,0.055813,0.029628,19
0.003102,0.039423,0.053125,0.029628,19
0.00293,0.040664,0.056796,0.027774,19
0.003049,0.037732,0.056786,0.029628,19
0.003192,0.033079,0.045864,0.026145,19
0.003177,0.036992,0.052544,0.027886,19
0.0031,0.039267,0.055862,0.027452,19
0.003149,0.030684,0.042869,0.02675,19
0.003183,0.02911,0.053654,0.02656,19
0.003091,0.033655,0.054333,0.029567,19
0.003346,0.031469,0.047462,0.024899,19
0.003719,0.031146,0.049876,0.025993,19
0.003038,0.033803,0.054011,0.029429,19
0.004478,0.036918,0.048382,0.025116,19
0.004765,0.032721,0.044998,0.028127,19
0.003811,0.028213,0.05374,0.023466,19
0.003629,0.027818,0.049248,0.028711,19
0.003819,0.028197,0.059158,0.025725,19
0.003756,0.030675,0.043288,0.023316,19
0.00377,0.028844,0.052887,0.025964,19
0.003211,0.029731,0.051324,0.02622,19
0.003399,0.030703,0.04009,0.025646,19
0.004479,0.041539,0.042723,0.026123,19
0.003418,0.032281,0.035971,0.02884,19
0.003471,0.026846,0.052724,0.028895,19
0.003278,0.030634,0.050234,0.026214,19
0.003222,0.029947,0.049484,0.026415,19
0.003554,0.031995,0.065459,0.035046,19
0.003886,0.037979,0.067705,0.03219,19
0.003708,0.031773,0.065318,0.029346,19
0.004185,0.035515,0.081312,0.037017,19
0.003952,0.030223,0.059491,0.035587,19
0.003852,0.038841,0.073023,0.02484,19
0.00365,0.03403,0.05875,0.028465,19
0.003725,0.028846,0.046701,0.025225,19
0.003749,0.031124,0.045972,0.02645,19
0.003747,0.028979,0.044838,0.024599,19
0.003725,0.028553,0.043116,0.025699,19
0.00331,0.02883,0.050208,0.025757,19
0.003749,0.029429,0.073891,0.031524,19
0.003746,0.029653,0.045572,0.025205,19
0.003239,0.033336,0.062895,0.026637,19
0.00355,0.033413,0.058875,0.028983,19
0.003696,0.031397,0.055895,0.025658,19
0.003662,0.030541,0.047158,0.025261,19
0.003538,0.032496,0.050558,0.028547,19
0.003552,0.033056,0.051164,0.027672,19
0.004501,0.040056,0.06584,0.02604,19
0.005012,0.031293,0.075796,0.029871,19
0.005499,0.034015,0.072312,0.030429,19
0.004615,0.032443,0.075405,0.038353,19
0.005804,0.038632,0.085037,0.034938,19
0.00432,0.03183,0.070477,0.031216,19
0.005582,0.031617,0.074237,0.030006,19
0.003874,0.031774,0.056924,0.028769,19
0.004497,0.0339,0.044195,0.028725,19
0.004481,0.032748,0.046924,0.029136,19
0.004864,0.032618,0.045135,0.02725,19
0.004952,0.032867,0.061786,0.023218,19
0.003847,0.030735,0.045189,0.027607,19
0.004044,0.033457,0.045729,0.030672,19
0.004663,0.03203,0.050718,0.027847,19
0.003629,0.031284,0.052647,0.028219,19
0.003429,0.031216,0.042197,0.027037,19
0.003707,0.032106,0.045434,0.027554,19
0.003323,0.031924,0.04399,0.028993,19
0.003194,0.03211,0.053613,0.028413,19
0.003296,0.035108,0.046493,0.029052,19
0.00302,0.032563,0.045496,0.028942,19
0.00391,0.031767,0.044261,0.029674,19
0.003649,0.029602,0.063425,0.028495,19
0.003682,0.031924,0.043728,0.022798,19
0.003741,0.028494,0.043644,0.027763,19
0.003706,0.031344,0.061268,0.026929,19
0.003445,0.030409,0.046825,0.030167,19
0.003713,0.040562,0.050543,0.029921,19
0.004186,0.031928,0.042916,0.022306,19
0.003899,0.028122,0.058032,0.026073,19
0.004141,0.027963,0.042828,0.025254,19
0.003191,0.031158,0.042419,0.026407,19
0.004899,0.033206,0.050018,0.032551,19
0.004195,0.028114,0.042551,0.023495,19
0.004888,0.033175,0.042749,0.027449,19
0.003047,0.03041,0.051229,0.030138,19
0.004055,0.036182,0.045646,0.028728,19
0.00309,0.03312,0.050963,0.028753,19
0.004939,0.035367,0.045906,0.02872,19
0.003113,0.033728,0.053305,0.029098,19
0.002958,0.033566,0.046663,0.028696,19
0.003437,0.032934,0.046219,0.026646,19
0.003807,0.033678,0.071988,0.03521,19
0.00347,0.026755,0.053279,0.028857,19
0.003359,0.027677,0.052541,0.027416,19
0.003652,0.026384,0.062971,0.026883,19
0.00339,0.027266,0.057565,0.025275,19
0.00366,0.027267,0.05777,0.029032,19
0.00331,0.028152,0.04353,0.027632,19
0.003638,0.031171,0.062613,0.039635,19
0.00375,0.029432,0.049563,0.02768,19
0.003663,0.03059,0.048733,0.026134,19
0.003024,0.029244,0.045509,0.025753,19
0.003083,0.028096,0.043127,0.024602,19
0.003678,0.028382,0.043554,0.024538,19
0.003088,0.030416,0.049377,0.024727,19
0.003687,0.028139,0.053307,0.02496,19
0.003737,0.032007,0.044775,0.025227,19
0.003647,0.029158,0.054456,0.02389,19
0.003671,0.029671,0.037962,0.024591,19
0.003611,0.030144,0.057899,0.026163,19
0.003292,0.028257,0.043325,0.024999,19
0.003558,0.02892,0.041623,0.025318,19
0.003213,0.031543,0.053256,0.025882,19
0.003655,0.029037,0.044117,0.025596,19
0.003323,0.02881,0.048092,0.026403,19
0.0032,0.029731,0.047666,0.026404,19
0.002966,0.029853,0.05319,0.026455,19
0.003186,0.02973,0.052392,0.026967,19
0.003162,0.030161,0.045215,0.026372,19
0.003321,0.050944,0.071431,0.042181,19
0.003031,0.044437,0.068628,0.040439,19
0.003183,0.055388,0.07765,0.032531,19
0.003202,0.032778,0.079456,0.0466,19
0.003118,0.056464,0.05442,0.03726,19
0.003317,0.048063,0.07232,0.030225,19
0.003187,0.048703,0.074929,0.032802,19
0.003365,0.035249,0.049169,0.029697,19
0.003496,0.039283,0.064568,0.026439,19
0.004428,0.044964,0.08663,0.027184,19
0.003585,0.03434,0.045424,0.024317,19
0.003043,0.030386,0.053446,0.026238,19
0.00336,0.037513,0.054338,0.024984,19
0.003598,0.042854,0.044036,0.024649,19
0.003734,0.027962,0.041771,0.024196,19
0.004265,0.027929,0.041483,0.023009,19
0.003592,0.030386,0.050965,0.027196,19
0.003325,0.028995,0.041546,0.0253,19
0.003855,0.02902,0.042872,0.022794,19
0.00386,0.027984,0.041724,0.023765,19
0.004055,0.03215,0.067575,0.034959,19
0.002854,0.029493,0.056813,0.029903,19
0.003215,0.031894,0.057829,0.029504,19
0.003247,0.028204,0.070705,0.027401,19
0.002835,0.029814,0.061756,0.030023,19
0.003136,0.027967,0.044199,0.027063,19
0.002841,0.031372,0.067893,0.030146,19
0.003604,0.028084,0.072469,0.026765,19
0.006429,0.044695,0.206372,0.085871,20
0.004671,0.036021,0.044625,0.271255,20
0.006133,0.033684,0.20421,0.111536,20
0.016582,0.101023,0.078879,0.116423,20
0.00755,0.077832,0.094432,0.187051,20
0.005719,0.04461,0.218732,0.105271,20
0.007348,0.052803,0.222172,0.101759,20
0.005859,0.07919,0.093406,0.169669,20
0.004851,0.063404,0.065148,0.166369,20
0.00567,0.061919,0.072699,0.359265,20
0.006441,0.119185,0.17622,0.062464,20
0.012903,0.115635,0.149171,0.219159,20
0.00555,0.074451,0.159589,0.155274,20
0.006429,0.051918,0.258487,0.078604,20
0.006661,0.100636,0.092485,0.205105,20
0.006063,0.088357,0.121139,0.221079,20
0.006257,0.060675,0.123959,0.199058,20
0.005051,0.084512,0.108154,0.186809,20
0.005897,0.109279,0.162736,0.161684,20
0.005465,0.046658,0.055791,0.162725,20
0.005594,0.043223,0.137224,0.310226,20
0.008119,0.091937,0.067689,0.295405,20
0.009078,0.083163,0.140467,0.170529,20
0.006077,0.077405,0.143215,0.190557,20
0.007796,0.09629,0.127766,0.18629,20
0.007407,0.094894,0.164168,0.28274,20
0.007398,0.075884,0.091833,0.298231,20
0.009121,0.11887,0.170634,0.171296,20
0.004376,0.053562,0.078281,0.226072,20
0.006028,0.068941,0.121535,0.132326,20
0.004698,0.084913,0.088326,0.313152,20
0.006384,0.040264,0.131633,0.059863,20
0.006473,0.064935,0.13374,0.059773,20
0.00398,0.045589,0.106116,0.336529,20
0.006025,0.035457,0.106982,0.086765,20
0.00907,0.074509,0.223873,0.21303,20
0.006252,0.036077,0.297976,0.065552,20
0.006491,0.080054,0.152101,0.169831,20
0.00661,0.038664,0.07604,0.206656,20
0.00712,0.039025,0.241402,0.065084,20
0.004691,0.034117,0.26781,0.202974,20
0.006484,0.045071,0.22215,0.059645,20
0.004848,0.026364,0.268148,0.210296,20
0.006031,0.0398,0.219727,0.311353,20
0.005871,0.042524,0.219539,0.309215,20
0.004774,0.047537,0.230593,0.38216,20
0.005766,0.063359,0.279892,0.263685,20
0.005723,0.0371,0.240482,0.231635,20
0.005886,0.03994,0.085998,0.281883,20
0.006148,0.071769,0.12867,0.226546,20
0.006075,0.058244,0.095704,0.159132,20
0.006278,0.064527,0.132767,0.282795,20
0.005946,0.051662,0.12621,0.276584,20
0.006151,0.04413,0.133281,0.262524,20
0.006285,0.09339,0.12899,0.28297,20
0.004419,0.069494,0.059009,0.232454,20
0.004114,0.042241,0.045238,0.384173,20
0.005575,0.115467,0.145402,0.434515,20
0.004679,0.08426,0.053832,0.336918,20
0.00776,0.036455,0.090824,0.378732,20
0.004039,0.05626,0.047336,0.353325,20
0.005353,0.09647,0.051791,0.198745,20
0.004742,0.075586,0.050542,0.15514,20
0.00657,0.116143,0.063498,0.287375,20
0.005607,0.09138,0.052301,0.23168,20
0.007791,0.122609,0.056585,0.221701,20
0.004951,0.019549,0.054449,0.187371,20
0.005716,0.124156,0.176295,0.247629,20
0.004923,0.082909,0.06236,0.317414,20
0.005847,0.101448,0.053098,0.233129,20
0.005172,0.0327,0.058417,0.299904,20
0.006953,0.052158,0.061983,0.252495,20
0.00632,0.074275,0.064077,0.318613,20
0.006248,0.074032,0.106799,0.299782,20
0.006255,0.048798,0.058622,0.300309,20
0.005354,0.046238,0.058382,0.333723,20
0.006556,0.084143,0.058154,0.33192,20
0.005928,0.04632,0.149668,0.0845,20
0.004899,0.073656,0.114339,0.116884,20
0.00462,0.051325,0.113702,0.120835,20
0.009145,0.075905,0.104697,0.292691,20
0.005475,0.123308,0.053569,0.159264,20
0.005717,0.075274,0.064472,0.234319,20
0.016796,0.08301,0.054776,0.140407,20
0.005243,0.051579,0.127082,0.276137,20
0.00674,0.063379,0.05623,0.180817,20
0.00459,0.027685,0.046298,0.200952,20
0.002635,0.030524,0.089403,0.209857,20
0.004815,0.097162,0.118885,0.180588,20
0.005357,0.028019,0.088086,0.189467,20
0.006261,0.062124,0.11987,0.071686,20
0.003894,0.036497,0.064023,0.346428,20
0.00662,0.060287,0.061806,0.65344,20
0.003918,0.05186,0.06411,0.563809,20
0.004048,0.051246,0.060285,0.890409,20
0.003552,0.087934,0.064394,0.735864,20
0.005349,0.045969,0.060215,0.4703,20
0.003724,0.069218,0.064196,0.917204,20
0.006739,0.078574,0.061698,0.246812,20
0.006751,0.034655,0.198718,0.084314,20
0.005152,0.0438,0.06025,0.238614,20
0.006446,0.045646,0.070134,0.196933,20
0.009645,0.079862,0.060617,0.239966,20
0.005818,0.034391,0.057415,0.280354,20
0.006879,0.038532,0.054115,0.228738,20
0.006207,0.099521,0.176843,0.3774,20
0.006225,0.077139,0.16931,0.30078,20
0.005319,0.039873,0.05374,0.296009,20
0.005987,0.020015,0.054789,0.24852,20
0.005882,0.038535,0.055405,0.29778,20
0.00614,0.042315,0.145508,0.349813,20
0.00512,0.039383,0.054298,0.397824,20
0.005758,0.034008,0.145613,0.078289,20
0.00468,0.032264,0.050077,0.353093,20
0.00466,0.016786,0.043673,0.28597,20
0.004645,0.01918,0.046041,0.211449,20
0.004648,0.01871,0.047232,0.209766,20
0.00635,0.032791,0.064012,0.109497,20
0.003325,0.05272,0.054356,0.356581,20
0.009741,0.110661,0.059627,0.263674,20
0.017352,0.064354,0.046623,0.266525,20
0.008375,0.097347,0.057894,0.278536,20
0.004569,0.031687,0.047181,0.246732,20
0.008305,0.072818,0.060103,0.286349,20
0.007302,0.043221,0.059201,0.290892,20
0.019883,0.102116,0.165656,0.475434,20
0.006007,0.050085,0.113699,0.243436,20
0.005897,0.044849,0.057675,0.323103,20
0.005568,0.036177,0.112984,0.308228,20
0.005999,0.071353,0.1166,0.281404,20
0.007342,0.041442,0.138392,0.334388,20
0.005834,0.041517,0.124646,0.315799,20
0.006341,0.058629,0.078988,0.290638,20
0.005321,0.033093,0.049006,0.328911,20
0.005728,0.040077,0.055708,0.303445,20
0.005013,0.033511,0.054104,0.343743,20
0.005771,0.039818,0.055889,0.320324,20
0.005753,0.039012,0.126839,0.296977,20
0.004785,0.033065,0.022144,0.540774,20
0.005312,0.033236,0.185271,0.200673,20
0.00366,0.048915,0.199086,0.079974,20
0.00521,0.038143,0.284876,0.152244,20
0.005729,0.033132,0.246479,0.101872,20
0.004396,0.023245,0.115654,0.15145,20
0.00411,0.021489,0.288832,0.168103,20
0.003738,0.056845,0.140494,0.400136,20
0.005197,0.040059,0.297648,0.292825,20
0.005012,0.206187,0.052245,0.319275,20
0.004091,0.221092,0.046784,0.160576,20
0.005095,0.181452,0.047707,0.157476,20
0.006027,0.095295,0.130361,0.074754,20
0.006594,0.143036,0.051348,0.183805,20
0.006356,0.121207,0.051365,0.209541,20
0.011323,0.129179,0.169396,0.448137,20
0.003837,0.089802,0.049501,0.248475,20
0.005879,0.102562,0.123451,0.284514,20
0.005751,0.128523,0.051023,0.231395,20
0.006449,0.049707,0.268602,0.1027,20
0.018686,0.103174,0.142211,0.3514,20
0.00471,0.053964,0.050866,0.144228,20
0.004753,0.032508,0.052248,0.305461,20
0.006216,0.042254,0.316441,0.234847,20
0.014501,0.078808,0.470887,0.272354,20
0.006486,0.061571,0.144754,0.326619,20
0.006255,0.072914,0.475395,0.175559,20
0.005364,0.058557,0.432112,0.116233,20
0.005538,0.073756,0.378558,0.18645,20
0.005015,0.020256,0.303148,0.174652,20
0.0083,0.068227,0.132594,0.237639,20
0.003549,0.022098,0.049053,0.437395,20
0.007263,0.076018,0.069261,0.305245,20
0.009277,0.046351,0.079154,0.284469,20
0.00986,0.096873,0.136218,0.217147,20
0.009034,0.103979,0.138434,0.201808,20
0.014054,0.030962,0.125216,0.287845,20
0.005843,0.090305,0.100862,0.148372,20
0.003281,0.088267,0.118922,0.137065,20
0.004644,0.038906,0.112937,0.167341,20
0.005116,0.036924,0.062195,0.122541,20
0.003547,0.107885,0.110916,0.234902,20
0.003856,0.099047,0.099074,0.150455,20
